timestampMs,poorSignal,eegRawValue,eegRawValueVolts,attention,meditation,blinkStrength,delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,tagEvent,location
1407078041261,0,68,1.4941406250000001E-5,48,74,46,43634,16744460,19327,14639,4248,2412,3880,1635,Tag7,unknown
1407078041361,0,18,3.955078125E-6,48,74,46,43634,16744460,19327,14639,4248,2412,3880,1635,Tag7,unknown
1407078041471,0,25,5.4931640625E-6,48,74,46,43634,16744460,19327,14639,4248,2412,3880,1635,Tag7,unknown
1407078041600,0,72,1.58203125E-5,48,74,46,43634,16744460,19327,14639,4248,2412,3880,1635,Tag7,unknown
1407078041700,0,91,1.99951171875E-5,44,70,46,920173,16747972,5357,20569,13552,12765,9836,12226,Tag7,unknown
1407078041800,0,45,9.8876953125E-6,44,70,46,920173,16747972,5357,20569,13552,12765,9836,12226,Tag7,unknown
1407078041909,0,68,1.4941406250000001E-5,44,70,46,920173,16747972,5357,20569,13552,12765,9836,12226,Tag7,unknown
1407078042011,0,64,1.40625E-5,44,70,46,920173,16747972,5357,20569,13552,12765,9836,12226,Tag7,unknown
1407078042111,0,49,1.07666015625E-5,44,70,46,920173,16747972,5357,20569,13552,12765,9836,12226,Tag7,unknown
1407078042211,0,67,1.4721679687500002E-5,44,70,46,920173,16747972,5357,20569,13552,12765,9836,12226,Tag7,unknown
1407078042323,0,66,1.4501953125E-5,44,70,46,920173,16747972,5357,20569,13552,12765,9836,12226,Tag7,unknown
1407078042423,0,64,1.40625E-5,44,70,46,920173,16747972,5357,20569,13552,12765,9836,12226,Tag7,unknown
1407078042531,0,77,1.69189453125E-5,44,70,46,920173,16747972,5357,20569,13552,12765,9836,12226,Tag7,unknown
1407078042631,0,20,4.39453125E-6,44,70,46,920173,16747972,5357,20569,13552,12765,9836,12226,Tag7,unknown
1407078042739,0,-279,-6.13037109375E-5,64,75,46,7138,7482,1748,8984,13201,14652,15253,2641,Tag7,unknown
1407078042839,0,67,1.4721679687500002E-5,64,75,46,7138,7482,1748,8984,13201,14652,15253,2641,Tag7,unknown
1407078042939,0,93,2.04345703125E-5,64,75,46,7138,7482,1748,8984,13201,14652,15253,2641,Tag7,unknown
1407078043039,0,-112,-2.4609375E-5,64,75,46,7138,7482,1748,8984,13201,14652,15253,2641,Tag7,unknown
1407078043155,0,49,1.07666015625E-5,64,75,46,7138,7482,1748,8984,13201,14652,15253,2641,Tag7,unknown
1407078043263,0,24,5.2734375E-6,64,75,46,7138,7482,1748,8984,13201,14652,15253,2641,Tag7,unknown
1407078043365,0,2,4.39453125E-7,64,75,46,7138,7482,1748,8984,13201,14652,15253,2641,Tag7,unknown
1407078043465,0,21,4.614257812500001E-6,64,75,46,7138,7482,1748,8984,13201,14652,15253,2641,Tag7,unknown
1407078043575,0,51,1.1206054687499999E-5,64,75,46,7138,7482,1748,8984,13201,14652,15253,2641,Tag7,unknown
1407078043675,0,27,5.9326171875000005E-6,64,84,46,25499,11198,16744718,27059,11197,23914,9162,3453,Tag7,unknown
1407078043775,0,89,1.95556640625E-5,64,84,46,25499,11198,16744718,27059,11197,23914,9162,3453,Tag7,unknown
1407078043877,0,66,1.4501953125E-5,64,84,46,25499,11198,16744718,27059,11197,23914,9162,3453,Tag7,unknown
1407078043979,0,23,5.0537109375E-6,64,84,46,25499,11198,16744718,27059,11197,23914,9162,3453,Tag7,unknown
1407078044092,0,107,2.35107421875E-5,64,84,46,25499,11198,16744718,27059,11197,23914,9162,3453,Tag7,unknown
1407078044193,0,36,7.91015625E-6,64,84,46,25499,11198,16744718,27059,11197,23914,9162,3453,Tag7,unknown
1407078044293,0,28,6.15234375E-6,64,84,46,25499,11198,16744718,27059,11197,23914,9162,3453,Tag7,unknown
1407078044407,0,75,1.64794921875E-5,64,84,46,25499,11198,16744718,27059,11197,23914,9162,3453,Tag7,unknown
1407078044523,0,69,1.51611328125E-5,64,84,46,25499,11198,16744718,27059,11197,23914,9162,3453,Tag7,unknown
1407078044650,0,39,8.5693359375E-6,64,84,46,25499,11198,16744718,27059,11197,23914,9162,3453,Tag7,unknown
1407078044770,0,50,1.0986328125E-5,81,77,46,16767439,9261,1356,3225,1867,3975,2108,1360,Tag7,unknown
1407078044870,0,107,2.35107421875E-5,81,77,46,16767439,9261,1356,3225,1867,3975,2108,1360,Tag7,unknown
1407078044982,0,66,1.4501953125E-5,81,77,46,16767439,9261,1356,3225,1867,3975,2108,1360,Tag7,unknown
1407078045082,0,49,1.07666015625E-5,81,77,46,16767439,9261,1356,3225,1867,3975,2108,1360,Tag7,unknown
1407078045221,0,40,8.7890625E-6,81,77,46,16767439,9261,1356,3225,1867,3975,2108,1360,Tag7,unknown
1407078045321,0,55,1.20849609375E-5,81,77,46,16767439,9261,1356,3225,1867,3975,2108,1360,Tag7,unknown
1407078045441,0,52,1.142578125E-5,81,77,46,16767439,9261,1356,3225,1867,3975,2108,1360,Tag7,unknown
1407078045544,0,-282,-6.1962890625E-5,81,77,46,16767439,9261,1356,3225,1867,3975,2108,1360,Tag7,unknown
1407078045673,0,85,1.86767578125E-5,80,78,46,16752397,6539,3829,3038,6869,1788,2480,3045,Tag7,unknown
1407078045773,0,75,1.64794921875E-5,80,78,46,16752397,6539,3829,3038,6869,1788,2480,3045,Tag7,unknown
1407078045897,0,72,1.58203125E-5,80,78,46,16752397,6539,3829,3038,6869,1788,2480,3045,Tag7,unknown
1407078046019,0,42,9.228515625000002E-6,80,78,46,16752397,6539,3829,3038,6869,1788,2480,3045,Tag7,unknown
1407078046121,0,76,1.669921875E-5,80,78,46,16752397,6539,3829,3038,6869,1788,2480,3045,Tag7,unknown
1407078046221,0,70,1.5380859375E-5,80,78,46,16752397,6539,3829,3038,6869,1788,2480,3045,Tag7,unknown
1407078046321,0,104,2.28515625E-5,80,78,46,16752397,6539,3829,3038,6869,1788,2480,3045,Tag7,unknown
1407078046435,0,32,7.03125E-6,80,78,35,16752397,6539,3829,3038,6869,1788,2480,3045,Tag7,unknown
1407078046536,0,-273,-5.998535156250001E-5,80,78,35,16752397,6539,3829,3038,6869,1788,2480,3045,Tag7,unknown
1407078046637,0,48,1.0546875E-5,80,78,35,16752397,6539,3829,3038,6869,1788,2480,3045,Tag7,unknown
1407078046737,0,51,1.1206054687499999E-5,69,75,35,152036,16758524,8901,8638,17862,14880,11232,4527,Tag7,unknown
1407078046839,0,51,1.1206054687499999E-5,69,75,35,152036,16758524,8901,8638,17862,14880,11232,4527,Tag7,unknown
1407078046939,0,-277,-6.0864257812500005E-5,69,75,35,152036,16758524,8901,8638,17862,14880,11232,4527,Tag7,unknown
1407078047045,0,-342,-7.5146484375E-5,69,75,35,152036,16758524,8901,8638,17862,14880,11232,4527,Tag7,unknown
1407078047145,0,7,1.5380859375E-6,69,75,35,152036,16758524,8901,8638,17862,14880,11232,4527,Tag7,unknown
1407078047283,0,89,1.95556640625E-5,69,75,35,152036,16758524,8901,8638,17862,14880,11232,4527,Tag7,unknown
1407078047410,0,56,1.23046875E-5,69,75,35,152036,16758524,8901,8638,17862,14880,11232,4527,Tag7,unknown
1407078047520,0,81,1.77978515625E-5,69,75,35,152036,16758524,8901,8638,17862,14880,11232,4527,Tag7,unknown
1407078047627,0,2,4.39453125E-7,69,75,35,152036,16758524,8901,8638,17862,14880,11232,4527,Tag7,unknown
1407078047727,0,80,1.7578125E-5,61,66,35,16771584,11788,7617,2021,8140,2278,2373,582,Tag7,unknown
1407078047852,0,64,1.40625E-5,61,66,35,16771584,11788,7617,2021,8140,2278,2373,582,Tag7,unknown
1407078047952,0,35,7.6904296875E-6,61,66,35,16771584,11788,7617,2021,8140,2278,2373,582,Tag7,unknown
1407078048052,0,89,1.95556640625E-5,61,66,35,16771584,11788,7617,2021,8140,2278,2373,582,Tag7,unknown
1407078048167,0,51,1.1206054687499999E-5,61,66,35,16771584,11788,7617,2021,8140,2278,2373,582,Tag7,unknown
1407078048267,0,97,2.13134765625E-5,61,66,35,16771584,11788,7617,2021,8140,2278,2373,582,Tag7,unknown
1407078048367,0,19,4.1748046875E-6,61,66,35,16771584,11788,7617,2021,8140,2278,2373,582,Tag7,unknown
1407078048467,0,36,7.91015625E-6,61,66,35,16771584,11788,7617,2021,8140,2278,2373,582,Tag7,unknown
1407078048577,0,-28,-6.15234375E-6,61,66,38,16771584,11788,7617,2021,8140,2278,2373,582,Tag7,unknown
1407078048682,0,-264,-5.80078125E-5,53,66,38,24948,16747100,8845,6347,3741,5690,3704,1570,Tag7,unknown
1407078048782,0,-86,-1.8896484375000003E-5,53,66,38,24948,16747100,8845,6347,3741,5690,3704,1570,Tag7,unknown
1407078048882,0,-119,-2.6147460937500004E-5,53,66,38,24948,16747100,8845,6347,3741,5690,3704,1570,Tag7,unknown
1407078048982,0,50,1.0986328125E-5,53,66,38,24948,16747100,8845,6347,3741,5690,3704,1570,Tag7,unknown
1407078049090,0,49,1.07666015625E-5,53,66,38,24948,16747100,8845,6347,3741,5690,3704,1570,Tag7,unknown
1407078049190,0,5,1.0986328125E-6,53,66,38,24948,16747100,8845,6347,3741,5690,3704,1570,Tag7,unknown
1407078049291,0,20,4.39453125E-6,53,66,38,24948,16747100,8845,6347,3741,5690,3704,1570,Tag7,unknown
1407078049391,0,43,9.448242187500001E-6,53,66,38,24948,16747100,8845,6347,3741,5690,3704,1570,Tag7,unknown
1407078049504,0,86,1.8896484375000003E-5,53,66,38,24948,16747100,8845,6347,3741,5690,3704,1570,Tag7,unknown
1407078049620,0,102,2.2412109374999998E-5,53,66,38,24948,16747100,8845,6347,3741,5690,3704,1570,Tag7,unknown
1407078049729,0,-128,-2.8125E-5,64,66,38,20931,12255,6349,9559,8418,17818,13207,12288,Tag7,unknown
1407078049829,0,-449,-9.86572265625E-5,64,66,37,20931,12255,6349,9559,8418,17818,13207,12288,Tag7,unknown
1407078049944,0,-121,-2.6586914062500003E-5,64,66,37,20931,12255,6349,9559,8418,17818,13207,12288,Tag7,unknown
1407078050044,0,-52,-1.142578125E-5,64,66,37,20931,12255,6349,9559,8418,17818,13207,12288,Tag7,unknown
1407078050144,0,-103,-2.26318359375E-5,64,66,37,20931,12255,6349,9559,8418,17818,13207,12288,Tag7,unknown
1407078050244,0,58,1.2744140625E-5,64,66,37,20931,12255,6349,9559,8418,17818,13207,12288,Tag7,unknown
1407078050348,0,164,3.6035156249999995E-5,64,66,37,20931,12255,6349,9559,8418,17818,13207,12288,Tag7,unknown
1407078050448,0,-603,-1.3249511718750002E-4,64,66,37,20931,12255,6349,9559,8418,17818,13207,12288,Tag7,unknown
1407078050559,0,-292,-6.416015625000001E-5,64,66,37,20931,12255,6349,9559,8418,17818,13207,12288,Tag7,unknown
1407078050659,0,-52,-1.142578125E-5,54,48,37,614635,39565,1116,2345,3769,6587,6991,1421,Tag7,unknown
1407078050771,0,51,1.1206054687499999E-5,54,48,37,614635,39565,1116,2345,3769,6587,6991,1421,Tag7,unknown
1407078050871,0,25,5.4931640625E-6,54,48,37,614635,39565,1116,2345,3769,6587,6991,1421,Tag7,unknown
1407078050981,0,-60,-1.318359375E-5,54,48,37,614635,39565,1116,2345,3769,6587,6991,1421,Tag7,unknown
1407078051082,0,6,1.318359375E-6,54,48,38,614635,39565,1116,2345,3769,6587,6991,1421,Tag7,unknown
1407078051182,0,65,1.42822265625E-5,54,48,38,614635,39565,1116,2345,3769,6587,6991,1421,Tag7,unknown
1407078051294,0,65,1.42822265625E-5,54,48,38,614635,39565,1116,2345,3769,6587,6991,1421,Tag7,unknown
1407078051395,0,75,1.64794921875E-5,54,48,38,614635,39565,1116,2345,3769,6587,6991,1421,Tag7,unknown
1407078051510,0,24,5.2734375E-6,54,48,38,614635,39565,1116,2345,3769,6587,6991,1421,Tag7,unknown
1407078051610,0,98,2.1533203125E-5,54,48,38,614635,39565,1116,2345,3769,6587,6991,1421,Tag7,unknown
1407078051713,0,67,1.4721679687500002E-5,54,54,38,88844,24685,29728,17102,9909,9968,7400,8784,Tag7,unknown
1407078051813,0,82,1.8017578124999998E-5,54,54,38,88844,24685,29728,17102,9909,9968,7400,8784,Tag7,unknown
1407078051913,0,27,5.9326171875000005E-6,54,54,38,88844,24685,29728,17102,9909,9968,7400,8784,Tag7,unknown
1407078052024,0,80,1.7578125E-5,54,54,38,88844,24685,29728,17102,9909,9968,7400,8784,Tag7,unknown
1407078052124,0,37,8.1298828125E-6,54,54,38,88844,24685,29728,17102,9909,9968,7400,8784,Tag7,unknown
1407078052240,0,69,1.51611328125E-5,54,54,38,88844,24685,29728,17102,9909,9968,7400,8784,Tag7,unknown
1407078052340,0,35,7.6904296875E-6,54,54,38,88844,24685,29728,17102,9909,9968,7400,8784,Tag7,unknown
1407078052454,0,10,2.197265625E-6,54,54,38,88844,24685,29728,17102,9909,9968,7400,8784,Tag7,unknown
1407078052555,0,72,1.58203125E-5,54,54,38,88844,24685,29728,17102,9909,9968,7400,8784,Tag7,unknown
1407078052660,0,39,8.5693359375E-6,61,63,38,23664,12240,18036,2510,4243,7626,6665,3374,Tag7,unknown
1407078052760,0,52,1.142578125E-5,61,63,38,23664,12240,18036,2510,4243,7626,6665,3374,Tag7,unknown
1407078052861,0,-274,-6.0205078124999997E-5,61,63,38,23664,12240,18036,2510,4243,7626,6665,3374,Tag7,unknown
1407078052972,0,50,1.0986328125E-5,61,63,38,23664,12240,18036,2510,4243,7626,6665,3374,Tag7,unknown
1407078053072,0,97,2.13134765625E-5,61,63,38,23664,12240,18036,2510,4243,7626,6665,3374,Tag7,unknown
1407078053187,0,124,2.724609375E-5,61,63,38,23664,12240,18036,2510,4243,7626,6665,3374,Tag7,unknown
1407078053287,0,-467,-1.026123046875E-4,61,63,38,23664,12240,18036,2510,4243,7626,6665,3374,Tag7,unknown
1407078053387,0,329,7.229003906250001E-5,61,63,38,23664,12240,18036,2510,4243,7626,6665,3374,Tag7,unknown
1407078053498,0,-90,-1.9775390625E-5,61,63,39,23664,12240,18036,2510,4243,7626,6665,3374,Tag7,unknown
1407078053610,0,108,2.3730468750000002E-5,61,63,39,23664,12240,18036,2510,4243,7626,6665,3374,Tag7,unknown
1407078053720,0,-331,-7.272949218750001E-5,40,53,39,206836,172306,24550,18887,22927,11365,6539,5971,Tag7,unknown
1407078053821,0,620,1.3623046875E-4,40,53,39,206836,172306,24550,18887,22927,11365,6539,5971,Tag7,unknown
1407078053921,0,-802,-1.7622070312500003E-4,40,53,39,206836,172306,24550,18887,22927,11365,6539,5971,Tag7,unknown
1407078054021,0,61,1.34033203125E-5,40,53,39,206836,172306,24550,18887,22927,11365,6539,5971,Tag7,unknown
1407078054131,0,-57,-1.2524414062500001E-5,40,53,39,206836,172306,24550,18887,22927,11365,6539,5971,Tag7,unknown
1407078054232,0,82,1.8017578124999998E-5,40,53,39,206836,172306,24550,18887,22927,11365,6539,5971,Tag7,unknown
1407078054344,0,54,1.1865234375000001E-5,40,53,39,206836,172306,24550,18887,22927,11365,6539,5971,Tag7,unknown
1407078054444,0,64,1.40625E-5,40,53,39,206836,172306,24550,18887,22927,11365,6539,5971,Tag7,unknown
1407078054558,0,72,1.58203125E-5,40,53,39,206836,172306,24550,18887,22927,11365,6539,5971,Tag7,unknown
1407078054665,0,2,4.39453125E-7,43,67,39,239783,27798,4153,1685,6385,3640,5952,3128,Tag7,unknown
1407078054765,0,-309,-6.78955078125E-5,43,67,39,239783,27798,4153,1685,6385,3640,5952,3128,Tag7,unknown
1407078054880,0,19,4.1748046875E-6,43,67,39,239783,27798,4153,1685,6385,3640,5952,3128,Tag7,unknown
1407078054980,0,49,1.07666015625E-5,43,67,39,239783,27798,4153,1685,6385,3640,5952,3128,Tag7,unknown
1407078055081,0,75,1.64794921875E-5,43,67,39,239783,27798,4153,1685,6385,3640,5952,3128,Tag7,unknown
1407078055181,0,22,4.833984375E-6,43,67,39,239783,27798,4153,1685,6385,3640,5952,3128,Tag7,unknown
1407078055291,0,82,1.8017578124999998E-5,43,67,39,239783,27798,4153,1685,6385,3640,5952,3128,Tag7,unknown
1407078055409,0,107,2.35107421875E-5,43,67,39,239783,27798,4153,1685,6385,3640,5952,3128,Tag7,unknown
1407078055526,0,70,1.5380859375E-5,43,67,39,239783,27798,4153,1685,6385,3640,5952,3128,Tag7,unknown
1407078055635,0,1,2.197265625E-7,43,61,39,360090,88793,16767251,4788,14995,18378,8724,5846,Tag7,unknown
1407078055750,0,9,1.9775390625E-6,43,61,39,360090,88793,16767251,4788,14995,18378,8724,5846,Tag7,unknown
1407078055850,0,24,5.2734375E-6,43,61,39,360090,88793,16767251,4788,14995,18378,8724,5846,Tag7,unknown
1407078055962,0,97,2.13134765625E-5,43,61,39,360090,88793,16767251,4788,14995,18378,8724,5846,Tag7,unknown
1407078056062,0,-276,-6.064453125E-5,43,61,39,360090,88793,16767251,4788,14995,18378,8724,5846,Tag7,unknown
1407078056176,0,42,9.228515625000002E-6,43,61,39,360090,88793,16767251,4788,14995,18378,8724,5846,Tag7,unknown
1407078056276,0,76,1.669921875E-5,43,61,39,360090,88793,16767251,4788,14995,18378,8724,5846,Tag7,unknown
1407078056376,0,40,8.7890625E-6,43,61,39,360090,88793,16767251,4788,14995,18378,8724,5846,Tag7,unknown
1407078056490,0,74,1.6259765625E-5,43,61,39,360090,88793,16767251,4788,14995,18378,8724,5846,Tag7,unknown
1407078056594,0,49,1.07666015625E-5,43,61,39,360090,88793,16767251,4788,14995,18378,8724,5846,Tag7,unknown
1407078056696,0,61,1.34033203125E-5,48,54,39,6688,7843,5137,4683,9757,7516,17822,8033,Tag7,unknown
1407078056796,0,27,5.9326171875000005E-6,48,54,39,6688,7843,5137,4683,9757,7516,17822,8033,Tag7,unknown
1407078056909,0,86,1.8896484375000003E-5,48,54,39,6688,7843,5137,4683,9757,7516,17822,8033,Tag7,unknown
1407078057028,0,76,1.669921875E-5,48,54,39,6688,7843,5137,4683,9757,7516,17822,8033,Tag7,unknown
1407078057129,0,29,6.3720703125E-6,48,54,39,6688,7843,5137,4683,9757,7516,17822,8033,Tag7,unknown
1407078057240,0,101,2.2192382812500002E-5,48,54,39,6688,7843,5137,4683,9757,7516,17822,8033,Tag7,unknown
1407078057340,0,-221,-4.85595703125E-5,48,54,34,6688,7843,5137,4683,9757,7516,17822,8033,Tag7,unknown
1407078057451,0,-324,-7.119140625E-5,48,54,34,6688,7843,5137,4683,9757,7516,17822,8033,Tag7,unknown
1407078057552,0,310,6.8115234375E-5,48,54,34,6688,7843,5137,4683,9757,7516,17822,8033,Tag7,unknown
1407078057660,0,-93,-2.04345703125E-5,53,57,34,272139,53555,9024,23854,9347,11851,15937,4758,Tag7,unknown
1407078057760,0,628,1.3798828125E-4,53,57,34,272139,53555,9024,23854,9347,11851,15937,4758,Tag7,unknown
1407078057871,0,-747,-1.6413574218750003E-4,53,57,34,272139,53555,9024,23854,9347,11851,15937,4758,Tag7,unknown
1407078057971,0,-380,-8.349609375E-5,53,57,34,272139,53555,9024,23854,9347,11851,15937,4758,Tag7,unknown
1407078058072,0,-37,-8.1298828125E-6,53,57,34,272139,53555,9024,23854,9347,11851,15937,4758,Tag7,unknown
1407078058172,0,54,1.1865234375000001E-5,53,57,34,272139,53555,9024,23854,9347,11851,15937,4758,Tag7,unknown
1407078058282,0,82,1.8017578124999998E-5,53,57,34,272139,53555,9024,23854,9347,11851,15937,4758,Tag7,unknown
1407078058383,0,115,2.52685546875E-5,53,57,34,272139,53555,9024,23854,9347,11851,15937,4758,Tag7,unknown
1407078058495,0,54,1.1865234375000001E-5,53,57,34,272139,53555,9024,23854,9347,11851,15937,4758,Tag7,unknown
1407078058595,0,2,4.39453125E-7,53,57,34,272139,53555,9024,23854,9347,11851,15937,4758,Tag7,unknown
1407078058700,0,2,4.39453125E-7,47,67,34,131666,30659,10009,8083,10651,2347,983,771,Tag7,unknown
1407078058800,0,-305,-6.70166015625E-5,47,67,34,131666,30659,10009,8083,10651,2347,983,771,Tag7,unknown
1407078058903,0,80,1.7578125E-5,47,67,34,131666,30659,10009,8083,10651,2347,983,771,Tag7,unknown
1407078059003,0,88,1.93359375E-5,47,67,34,131666,30659,10009,8083,10651,2347,983,771,Tag7,unknown
1407078059112,0,-125,-2.74658203125E-5,47,67,34,131666,30659,10009,8083,10651,2347,983,771,Tag7,unknown
1407078059229,0,22,4.833984375E-6,47,67,34,131666,30659,10009,8083,10651,2347,983,771,Tag7,unknown
1407078059329,0,84,1.8457031250000004E-5,47,67,34,131666,30659,10009,8083,10651,2347,983,771,Tag7,unknown
1407078059429,0,97,2.13134765625E-5,47,67,34,131666,30659,10009,8083,10651,2347,983,771,Tag7,unknown
1407078059539,0,66,1.4501953125E-5,47,67,34,131666,30659,10009,8083,10651,2347,983,771,Tag7,unknown
1407078059648,0,49,1.07666015625E-5,50,63,34,135288,16753883,8213,14599,16745223,13076,16749952,3770,Tag7,unknown
1407078059764,0,56,1.23046875E-5,50,63,34,135288,16753883,8213,14599,16745223,13076,16749952,3770,Tag7,unknown
1407078059864,0,6,1.318359375E-6,50,63,34,135288,16753883,8213,14599,16745223,13076,16749952,3770,Tag7,unknown
1407078059976,0,38,8.349609375E-6,50,63,34,135288,16753883,8213,14599,16745223,13076,16749952,3770,Tag7,unknown
1407078060076,0,76,1.669921875E-5,50,63,34,135288,16753883,8213,14599,16745223,13076,16749952,3770,Tag7,unknown
1407078060182,0,71,1.56005859375E-5,50,63,34,135288,16753883,8213,14599,16745223,13076,16749952,3770,Tag7,unknown
1407078060283,0,64,1.40625E-5,50,63,34,135288,16753883,8213,14599,16745223,13076,16749952,3770,Tag7,unknown
1407078060391,0,65,1.42822265625E-5,50,63,34,135288,16753883,8213,14599,16745223,13076,16749952,3770,Tag7,unknown
1407078060491,0,65,1.42822265625E-5,50,63,34,135288,16753883,8213,14599,16745223,13076,16749952,3770,Tag7,unknown
1407078060602,0,96,2.109375E-5,47,63,34,1696,19381,12759,1156,10764,10752,6283,1537,Tag7,unknown
1407078060711,0,-263,-5.7788085937500005E-5,47,63,34,1696,19381,12759,1156,10764,10752,6283,1537,Tag7,unknown
1407078060811,0,49,1.07666015625E-5,47,63,34,1696,19381,12759,1156,10764,10752,6283,1537,Tag7,unknown
1407078060911,0,-31,-6.8115234375E-6,47,63,34,1696,19381,12759,1156,10764,10752,6283,1537,Tag7,unknown
1407078061019,0,-491,-1.078857421875E-4,47,63,34,1696,19381,12759,1156,10764,10752,6283,1537,Tag7,unknown
1407078061119,0,-63,-1.38427734375E-5,47,63,34,1696,19381,12759,1156,10764,10752,6283,1537,Tag7,unknown
1407078061219,0,-13,-2.8564453125E-6,47,63,34,1696,19381,12759,1156,10764,10752,6283,1537,Tag7,unknown
1407078061319,0,124,2.724609375E-5,47,63,34,1696,19381,12759,1156,10764,10752,6283,1537,Tag7,unknown
1407078061432,0,860,1.8896484375E-4,47,63,34,1696,19381,12759,1156,10764,10752,6283,1537,Tag7,unknown
1407078061547,0,-796,-1.7490234374999998E-4,47,63,34,1696,19381,12759,1156,10764,10752,6283,1537,Tag7,unknown
1407078061655,0,-301,-6.613769531250001E-5,50,64,34,194381,16764343,15364,7021,7378,7430,4273,917,Tag7,unknown
1407078061755,0,108,2.3730468750000002E-5,50,64,34,194381,16764343,15364,7021,7378,7430,4273,917,Tag7,unknown
1407078061867,0,-123,-2.70263671875E-5,50,64,34,194381,16764343,15364,7021,7378,7430,4273,917,Tag7,unknown
1407078061968,0,48,1.0546875E-5,50,64,34,194381,16764343,15364,7021,7378,7430,4273,917,Tag7,unknown
1407078062077,0,85,1.86767578125E-5,50,64,34,194381,16764343,15364,7021,7378,7430,4273,917,Tag7,unknown
1407078062182,0,35,7.6904296875E-6,50,64,34,194381,16764343,15364,7021,7378,7430,4273,917,Tag7,unknown
1407078062282,0,-284,-6.240234375E-5,50,64,34,194381,16764343,15364,7021,7378,7430,4273,917,Tag7,unknown
1407078062382,0,-80,-1.7578125E-5,50,64,34,194381,16764343,15364,7021,7378,7430,4273,917,Tag7,unknown
1407078062482,0,-281,-6.17431640625E-5,50,64,38,194381,16764343,15364,7021,7378,7430,4273,917,Tag7,unknown
1407078062597,0,68,1.4941406250000001E-5,50,64,38,194381,16764343,15364,7021,7378,7430,4273,917,Tag7,unknown
1407078062704,0,75,1.64794921875E-5,61,67,38,2157236,83226,16776946,23584,13122,16745156,23300,15873,Tag7,unknown
1407078062816,0,27,5.9326171875000005E-6,61,67,38,2157236,83226,16776946,23584,13122,16745156,23300,15873,Tag7,unknown
1407078062933,0,44,9.66796875E-6,61,67,38,2157236,83226,16776946,23584,13122,16745156,23300,15873,Tag7,unknown
1407078063049,0,83,1.82373046875E-5,61,67,38,2157236,83226,16776946,23584,13122,16745156,23300,15873,Tag7,unknown
1407078063150,0,19,4.1748046875E-6,61,67,38,2157236,83226,16776946,23584,13122,16745156,23300,15873,Tag7,unknown
1407078063250,0,-128,-2.8125E-5,61,67,38,2157236,83226,16776946,23584,13122,16745156,23300,15873,Tag7,unknown
1407078063367,0,66,1.4501953125E-5,61,67,38,2157236,83226,16776946,23584,13122,16745156,23300,15873,Tag7,unknown
1407078063476,0,60,1.318359375E-5,61,67,38,2157236,83226,16776946,23584,13122,16745156,23300,15873,Tag7,unknown
1407078063576,0,55,1.20849609375E-5,61,67,38,2157236,83226,16776946,23584,13122,16745156,23300,15873,Tag7,unknown
1407078063676,0,21,4.614257812500001E-6,64,61,38,47706,9246,229,1328,4104,2730,5518,2378,Tag7,unknown
1407078063779,0,20,4.39453125E-6,64,61,38,47706,9246,229,1328,4104,2730,5518,2378,Tag7,unknown
1407078063879,0,34,7.4707031250000005E-6,64,61,38,47706,9246,229,1328,4104,2730,5518,2378,Tag7,unknown
1407078063992,0,99,2.1752929687500003E-5,64,61,38,47706,9246,229,1328,4104,2730,5518,2378,Tag7,unknown
1407078064119,0,26,5.712890625E-6,64,61,38,47706,9246,229,1328,4104,2730,5518,2378,Tag7,unknown
1407078064219,0,112,2.4609375E-5,64,61,38,47706,9246,229,1328,4104,2730,5518,2378,Tag7,unknown
1407078064325,0,45,9.8876953125E-6,64,61,38,47706,9246,229,1328,4104,2730,5518,2378,Tag7,unknown
1407078064441,0,65,1.42822265625E-5,64,61,38,47706,9246,229,1328,4104,2730,5518,2378,Tag7,unknown
1407078064541,0,90,1.9775390625E-5,64,61,38,47706,9246,229,1328,4104,2730,5518,2378,Tag7,unknown
1407078064641,0,4,8.7890625E-7,69,60,38,8807,9272,5290,5204,9275,12663,5180,2505,Tag7,unknown
1407078064747,0,71,1.56005859375E-5,69,60,38,8807,9272,5290,5204,9275,12663,5180,2505,Tag7,unknown
1407078064859,0,64,1.40625E-5,69,60,38,8807,9272,5290,5204,9275,12663,5180,2505,Tag7,unknown
1407078064959,0,116,2.548828125E-5,69,60,38,8807,9272,5290,5204,9275,12663,5180,2505,Tag7,unknown
1407078065059,0,13,2.8564453125E-6,69,60,38,8807,9272,5290,5204,9275,12663,5180,2505,Tag7,unknown
1407078065171,0,43,9.448242187500001E-6,69,60,38,8807,9272,5290,5204,9275,12663,5180,2505,Tag7,unknown
1407078065272,0,51,1.1206054687499999E-5,69,60,38,8807,9272,5290,5204,9275,12663,5180,2505,Tag7,unknown
1407078065372,0,9,1.9775390625E-6,69,60,38,8807,9272,5290,5204,9275,12663,5180,2505,Tag7,unknown
1407078065472,0,118,2.5927734375E-5,69,60,38,8807,9272,5290,5204,9275,12663,5180,2505,Tag7,unknown
1407078065578,0,297,6.525878906250001E-5,69,60,38,8807,9272,5290,5204,9275,12663,5180,2505,Tag7,unknown
1407078065689,0,-837,-1.8391113281250002E-4,78,67,38,26762,13597,12334,9278,5529,8916,11976,1062,Tag7,unknown
1407078065789,0,-117,-2.5708007812499998E-5,78,67,38,26762,13597,12334,9278,5529,8916,11976,1062,Tag7,unknown
